"","RIN","offserv","latitude","longitude","Geolocation","officer_injury","subject_injury","subject_death","officer_used_weapon","officer_used_firearm","date","day","dayofweek","mon","yr","male","race","contact","command","org"
"6739",174869,2,3126978,10099609,"306 E POWELL LN",0,1,0,0,0,2016-07-18,18,"Mon","Jul",2016,0,3,1,8,1
"6740",174893,0,3068872,10061969,"8220 W SH 71",0,0,0,0,0,2016-07-21,21,"Thu","Jul",2016,1,3,1,7,0
"6741",174894,3,3068872,10061969,"8220 W SH 71",0,0,0,0,0,2016-07-21,21,"Thu","Jul",2016,1,3,1,7,1
"6742",174927,4,3068872,10061969,"8220 W SH 71",0,0,0,0,0,2016-07-21,21,"Thu","Jul",2016,1,3,1,7,1
"6743",177126,0,3125194,10065256,"3200 E 2ND ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,4,6,1
"6744",152790,3,3120198,10072629,"1425 E 12TH ST",0,1,0,0,0,2014-10-19,19,"Sun","Oct",2014,1,2,1,6,1
"6745",172804,3,3113735,10068721,"87 BLOCK CONGRESS AVE",1,0,0,0,0,2016-03-23,23,"Wed","Mar",2016,1,2,1,10,0
"6746",144108,0,3122717,10083811,"4508 N IH 35 SVRD SB",0,0,0,0,0,2014-02-22,22,"Sat","Feb",2014,0,5,1,5,1
"6747",144128,2,3122717,10083811,"4508 N IH 35 SVRD SB",0,0,0,0,0,2014-02-22,22,"Sat","Feb",2014,0,5,1,5,1
"6748",174748,1,3132317,10087061,"2200 WHELESS LN",0,1,0,0,0,NA,NA,NA,NA,NA,1,2,5,12,1
"6749",173712,3,3087030,10030202,"1805 MONKS TALE CT",0,1,0,1,1,NA,NA,NA,NA,NA,1,5,1,9,1
"6750",157101,1,3100423,10033116,"9300 S IH 35 SVRD SB",0,1,0,0,0,NA,NA,NA,NA,NA,0,3,1,9,1
"6751",174369,1,3097240,10022889,"1901 ONION CREEK PKWY",1,0,0,0,0,2016-06-11,11,"Sat","Jun",2016,1,3,1,9,1
"6752",145348,1,3095915,10046087,"1702 CHERRY ORCHARD DR",0,1,0,0,0,2014-02-20,20,"Thu","Feb",2014,0,5,1,9,1
"6753",145368,11,3095915,10046087,"1702 CHERRY ORCHARD DR",0,1,0,0,0,2014-02-20,20,"Thu","Feb",2014,0,5,1,9,1
"6754",174669,2,3121587,10107704,"9001 NORTHGATE BLVD",0,0,0,0,0,NA,NA,NA,NA,NA,0,2,1,8,1
"6755",174670,2,3121587,10107704,"9001 NORTHGATE BLVD",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,1,8,1
"6756",150534,2,3129701,10092439,"7200 CAMERON RD",0,0,0,0,0,2014-08-18,18,"Mon","Aug",2014,1,3,1,12,1
"6757",144749,1,3126342,10089763,"1034 CLAYTON LN",0,1,0,0,0,2014-03-13,13,"Thu","Mar",2014,0,3,1,12,1
"6758",163604,10,3113804,10073382,"1200 GUADALUPE ST",0,1,0,0,0,2015-07-17,17,"Fri","Jul",2015,1,5,1,5,1
"6759",165782,0,3119878,10056802,"2317 S PLEASANT VALLEY RD",1,1,0,1,2,NA,NA,NA,NA,NA,1,3,1,11,1
"6760",165783,3,3119878,10056802,"2317 S PLEASANT VALLEY RD",0,1,0,1,1,NA,NA,NA,NA,NA,1,3,1,11,1
"6761",152479,0,3137938,10089859,"7418 VINTAGE HILLS DR",0,1,0,0,0,2014-09-17,17,"Wed","Sep",2014,1,3,1,12,1
"6762",152179,3,3137938,10089859,"7418 VINTAGE HILLS DR",0,1,0,1,1,2014-09-17,17,"Wed","Sep",2014,1,3,1,12,1
"6763",162067,3,3126582,10096813,"7622 N IH 35 SVRD SB",0,0,0,0,0,2015-06-20,20,"Sat","Jun",2015,1,3,1,12,1
"6764",143033,6,3126065,10091805,"935 LA POSADA DR",0,0,0,1,1,NA,NA,NA,NA,NA,1,2,1,12,1
"6765",142999,1,3126065,10091805,"935 LA POSADA DR",0,0,0,1,1,NA,NA,NA,NA,NA,1,2,1,12,1
"6766",167364,4,3099407,10031322,"9600 S IH 35 SVRD SB",1,1,0,0,0,2015-10-12,12,"Mon","Oct",2015,1,3,4,9,1
"6767",171184,2,3124480,10086818,"5100 BLOCK N IH 35 SB",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,4,12,1
"6768",177139,1,3139692,10116759,"1006 MARKHAM LN",0,1,0,0,0,2016-12-12,12,"Mon","Dec",2016,1,2,1,8,1
"6769",143329,11,3130843,10133908,"14444 ROBERT I WALKER BLVD",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,3,2,2
"6770",144691,5,3102682,10031541,"2100 NARROW GLEN PKWY",0,0,0,0,0,2014-03-11,11,"Tue","Mar",2014,0,5,1,9,1
"6771",148922,2,3105961,10041674,"6700 S IH 35 SVRD NB",0,1,0,0,0,2014-06-25,25,"Wed","Jun",2014,1,3,4,9,1
"6772",148942,8,3105961,10041674,"6700 S IH 35 SVRD NB",0,1,0,0,0,2014-06-25,25,"Wed","Jun",2014,1,3,4,9,1
"6773",152791,6,3120198,10072629,"1425 E 12TH ST",0,1,0,0,0,2014-10-19,19,"Sun","Oct",2014,0,2,1,6,1
"6774",152792,6,3120198,10072629,"1425 E 12TH ST",0,1,0,1,2,2014-10-19,19,"Sun","Oct",2014,1,2,1,6,1
"6775",142393,1,3110514,10038906,"4415 BUCKS RUN",0,0,0,0,0,2014-01-12,12,"Sun","Jan",2014,0,2,1,9,1
"6776",173867,2,3116052,10071392,"900 NECHES ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,5,10,0
"6777",173870,3,3116052,10071392,"900 NECHES ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,5,10,0
"6778",173944,3,3116052,10071392,"900 NECHES ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,5,10,0
"6779",168023,2,3116620,10054307,"3002 CATALINA DR",0,0,0,0,0,2015-10-28,28,"Wed","Oct",2015,1,5,1,11,1
"6780",174746,5,3122580,10084166,"4515 AIRPORT BLVD",1,1,0,0,0,NA,NA,NA,NA,NA,1,5,5,5,0
"6781",174808,5,3122580,10084166,"4515 AIRPORT BLVD",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,5,5,0
"6782",150533,2,3129701,10092439,"7200 CAMERON RD",0,0,0,0,0,2014-08-18,18,"Mon","Aug",2014,1,3,1,12,1
"6783",164381,1,3120206,10054679,"2501 WICKERSHAM LN",0,1,0,1,1,NA,NA,NA,NA,NA,1,5,1,11,1
"6784",169637,4,3113146,10069877,"210 LAVACA ST",0,1,0,1,0,2015-12-20,20,"Sun","Dec",2015,1,3,1,10,1
"6785",158704,0,3129997,10096983,"1030 NORWOOD PARK BLVD",0,1,0,0,0,2015-04-12,12,"Sun","Apr",2015,0,2,1,12,1
"6786",162502,2,3140941,10108271,"11349 SPRINKLE CUTOFF RD",0,1,0,1,2,2015-06-28,28,"Sun","Jun",2015,1,5,1,8,1
"6787",174289,9,3115154,10070604,"300 E 6TH ST",0,0,0,1,0,NA,NA,NA,NA,NA,1,2,2,10,0
"6788",143809,0,3104739,10048814,"200 W MOCKINGBIRD LN",0,0,0,0,0,2014-02-15,15,"Sat","Feb",2014,1,5,1,7,1
"6789",176852,4,3114822,10070669,"200 E 6TH ST",0,0,0,0,0,2016-11-16,16,"Wed","Nov",2016,1,5,5,10,0
"6790",157181,4,3115491,10070521,"400 BLOCK E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,5,10,1
"6791",165183,0,3133143,10103054,"9500 TEASDALE TER",0,0,0,0,0,2015-08-22,22,"Sat","Aug",2015,1,3,1,8,1
"6792",159481,1,3122324,10120703,"11900 HOBBY HORSE CT",0,1,0,0,0,2015-04-17,17,"Fri","Apr",2015,1,2,1,3,1
"6793",169453,3,3114818,10070707,"200 E 6TH ST",0,0,0,0,0,2015-12-15,15,"Tue","Dec",2015,1,5,2,10,1
"6794",174271,1,3126880,10099656,"302 E POWELL LN",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,8,1
"6795",175205,2,3112284,10071731,"W 7TH ST / RIO GRANDE ST",0,0,0,0,0,2016-08-12,12,"Fri","Aug",2016,1,3,5,10,0
"6796",175245,4,3112284,10071731,"W 7TH ST / RIO GRANDE ST",0,0,0,0,0,2016-08-12,12,"Fri","Aug",2016,1,3,2,10,0
"6797",144788,1,3108496,10106939,"7907 MESA TRAILS CIR",0,0,0,0,0,2014-03-13,13,"Thu","Mar",2014,1,2,1,5,1
"6798",148722,2,3121574,10071826,"1157 SALINA ST",0,0,0,0,0,2014-06-21,21,"Sat","Jun",2014,1,2,1,6,1
"6799",149242,1,3086645,10029322,"11300 BLOCK MANCHACA RD",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,9,1
"6800",152717,12,3127319,10124746,"2121 W PARMER LN",1,1,0,0,0,2014-10-17,17,"Fri","Oct",2014,1,5,4,3,2
"6801",146159,18,3115586,10070279,"415 E 6TH ST",1,0,0,0,0,2014-04-13,13,"Sun","Apr",2014,1,5,5,10,1
"6802",146102,4,3115586,10070279,"415 E 6TH ST",1,0,0,0,0,2014-04-13,13,"Sun","Apr",2014,1,5,5,10,1
"6803",143411,6,3116884,10070627,"715 E 8TH ST",0,0,0,0,0,2014-02-10,10,"Mon","Feb",2014,1,5,5,10,1
"6804",152685,6,3127319,10124746,"2121 W PARMER LN",0,1,0,0,0,2014-10-17,17,"Fri","Oct",2014,1,5,4,3,1
"6805",146082,18,3115586,10070279,"415 E 6TH ST",1,0,0,0,0,2014-04-13,13,"Sun","Apr",2014,1,5,5,10,1
"6806",155521,9,3115155,10070604,"300 E 6TH ST",0,0,0,1,1,2015-01-18,18,"Sun","Jan",2015,1,5,5,10,1
"6807",175687,2,3099105,10057015,"W BEN WHITE BLVD SVRD EB / PACK SADDLE PASS",0,1,0,1,1,NA,NA,NA,NA,NA,1,5,5,7,1
"6808",175666,1,3099105,10057015,"W BEN WHITE BLVD SVRD EB / PACK SADDLE PASS",0,1,0,1,1,NA,NA,NA,NA,NA,1,5,5,7,1
"6809",175667,1,3099105,10057015,"W BEN WHITE BLVD SVRD EB / PACK SADDLE PASS",0,1,0,1,1,NA,NA,NA,NA,NA,1,5,5,7,1
"6810",157609,5,3136832,10116388,"500 VFW RD",0,1,0,1,2,2015-03-15,15,"Sun","Mar",2015,1,3,1,8,1
"6811",166621,2,3130170,10103208,"9038 N IH 35 SVRD SB",0,0,0,0,0,2015-09-20,20,"Sun","Sep",2015,1,3,1,8,1
"6812",174055,3,3116253,10070465,"615 RED RIVER ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,2,2,10,0
"6813",174424,21,3131785,10060881,"BASTROP HWY NB / VARGAS RD",0,0,0,1,1,2016-06-15,15,"Wed","Jun",2016,1,2,4,11,2
"6814",144553,6,3116222,10065572,"20 N IH 35 SVRD SB",0,0,0,0,0,2014-03-10,10,"Mon","Mar",2014,1,5,1,10,1
"6815",145612,12,3124437,10111343,"10215 OAK HOLLOW DR",0,0,0,0,0,2014-03-30,30,"Sun","Mar",2014,1,5,1,8,1
"6816",149027,1,3113126,10069732,"200 LAVACA ST",0,1,0,0,0,2014-06-27,27,"Fri","Jun",2014,1,5,1,10,1
"6817",149003,1,3113126,10069732,"200 LAVACA ST",0,0,0,0,0,2014-06-27,27,"Fri","Jun",2014,1,5,1,10,1
"6818",177489,10,3114905,10070325,"500 BLOCK SAN JACINTO BLVD",0,1,0,0,0,2016-12-28,28,"Wed","Dec",2016,1,5,2,10,0
"6819",177498,3,3114905,10070325,"500 BLOCK SAN JACINTO BLVD",0,0,0,0,0,2016-12-28,28,"Wed","Dec",2016,1,5,2,10,0
"6820",150843,6,3103620,10134096,"12342 HUNTERS CHASE DR",0,1,0,0,0,2014-08-25,25,"Mon","Aug",2014,1,5,1,3,1
"6821",150900,1,3103620,10134096,"12342 HUNTERS CHASE DR",0,1,0,0,0,2014-08-25,25,"Mon","Aug",2014,1,5,1,3,1
"6822",145150,2,3126272,10094107,"7101 N IH 35 SVRD NB",0,0,0,0,0,2014-03-21,21,"Fri","Mar",2014,1,2,1,12,1
"6823",174180,19,3117945,10072233,"811 E 12TH ST",0,1,0,1,1,2016-05-30,30,"Mon","May",2016,1,2,2,6,1
"6824",152079,21,3129209,10088323,"6003 BELFAST DR",0,0,0,0,0,2014-09-20,20,"Sat","Sep",2014,1,5,2,12,4
"6825",152080,12,3129209,10088323,"6003 BELFAST DR",0,0,0,0,0,2014-09-20,20,"Sat","Sep",2014,1,5,2,12,1
"6826",168062,3,3116620,10054307,"3002 CATALINA DR",0,0,0,0,0,2015-10-28,28,"Wed","Oct",2015,1,5,1,11,1
"6827",173333,8,3114532,10070712,"100 BLOCK E 6TH ST",0,0,0,0,0,2016-04-11,11,"Mon","Apr",2016,1,5,1,10,0
"6828",177184,9,3123068,10057378,"2001 KENNETH AVE",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,3,11,0
"6829",175545,2,3129827,10092759,"1306 RADCLIFF DR",0,1,0,1,1,2016-08-30,30,"Tue","Aug",2016,1,2,1,12,1
"6830",152762,2,3119828,10091049,"W KOENIG LN / GUADALUPE ST",0,0,0,0,0,2014-10-19,19,"Sun","Oct",2014,1,3,4,12,1
"6831",152763,3,3119828,10091049,"W KOENIG LN / GUADALUPE ST",0,0,0,0,0,2014-10-19,19,"Sun","Oct",2014,1,3,4,12,1
"6832",157281,2,3128679,10099279,"8221 N IH 35 SVRD NB",0,1,0,1,3,2015-02-28,28,"Sat","Feb",2015,1,5,1,8,1
"6833",173334,4,3141933,10112339,"12041 DESSAU RD",0,1,0,0,0,2016-04-10,10,"Sun","Apr",2016,1,3,1,8,1
"6834",145129,2,3126272,10094107,"7101 N IH 35 SVRD NB",0,0,0,0,0,2014-03-21,21,"Fri","Mar",2014,1,2,1,12,1
"6835",156085,11,3099938,10040089,"7703 CLOUDBERRY CIR",0,0,0,0,0,2015-02-11,11,"Wed","Feb",2015,1,3,1,9,1
"6836",166404,1,3120355,10094774,"6528 N LAMAR BLVD",0,0,0,0,0,2015-09-17,17,"Thu","Sep",2015,1,5,1,12,1
"6837",172504,2,3098788,10042839,"7301 COOPER LN",0,0,0,0,0,2016-03-15,15,"Tue","Mar",2016,1,3,1,9,1
"6838",166441,4,3120355,10094774,"6528 N LAMAR BLVD",0,0,0,0,0,2015-09-17,17,"Thu","Sep",2015,1,5,1,12,1
"6839",148225,5,3122230,10059265,"1600 WICKERSHAM LN",0,1,0,1,1,NA,NA,NA,NA,NA,1,3,1,11,1
"6840",166945,9,3116006,10070898,"501 E 8TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,0,2,1,10,1
"6841",145668,8,3142681,10119458,"1304 PORTERFIELD DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,8,1
"6842",151459,7,3114209,10077981,"504 W 24TH ST",0,0,0,1,0,2014-07-31,31,"Thu","Jul",2014,1,5,1,5,1
"6843",171684,9,3106374,10129735,"12636 RESEARCH BLVD SB",0,1,0,0,0,2016-02-21,21,"Sun","Feb",2016,1,2,1,3,1
"6844",168547,6,3118960,10118620,"11301 DOMAIN DR",0,0,0,0,0,2015-11-20,20,"Fri","Nov",2015,1,5,1,3,1
"6845",168787,18,3118960,10118620,"11301 DOMAIN DR",0,0,0,1,2,2015-11-20,20,"Fri","Nov",2015,1,5,1,3,1
"6846",147420,11,3112819,10044080,"5507 PALO BLANCO LN",0,1,0,0,0,2014-05-23,23,"Fri","May",2014,0,3,1,9,1
"6847",147439,1,3112819,10044080,"5507 PALO BLANCO LN",1,1,0,0,0,2014-05-23,23,"Fri","May",2014,0,3,1,9,1
"6848",155245,12,3099524,10047001,"6306 OKNER LN",1,0,0,0,0,2015-01-24,24,"Sat","Jan",2015,1,5,1,9,1
"6849",155262,2,3099524,10047001,"6306 OKNER LN",0,1,0,1,1,2015-01-24,24,"Sat","Jan",2015,1,5,1,9,1
"6850",165382,4,3100912,10033835,"110 W SLAUGHTER LN",0,0,0,0,0,2015-08-27,27,"Thu","Aug",2015,1,3,1,9,1
"6851",146503,1,3112882,10043170,"5612 PALO BLANCO LN",0,1,0,0,0,2014-04-26,26,"Sat","Apr",2014,0,3,5,9,1
"6852",168702,3,3115886,10070835,"700 BLOCK NECHES ST",0,0,0,0,0,2015-11-24,24,"Tue","Nov",2015,1,2,1,10,1
"6853",154660,2,3110157,10041054,"2302 E WILLIAM CANNON DR",0,0,0,0,0,2014-12-31,31,"Wed","Dec",2014,1,2,1,9,1
"6854",173332,8,3114532,10070712,"100 BLOCK E 6TH ST",0,1,0,0,0,2016-04-11,11,"Mon","Apr",2016,1,5,1,10,0
"6855",145688,4,3142681,10119458,"1304 PORTERFIELD DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,8,1
"6856",149814,2,3133691,10093379,"1601 E ANDERSON LN SVRD EB",0,0,0,0,0,2014-07-26,26,"Sat","Jul",2014,1,3,1,12,1
"6857",156103,3,3099938,10040089,"7703 CLOUDBERRY CIR",0,0,0,0,0,2015-02-11,11,"Wed","Feb",2015,1,3,1,9,1
"6858",170434,6,3128573,10059546,"6114 FELIX AVE",0,1,0,1,1,2016-01-18,18,"Mon","Jan",2016,1,3,1,11,1
"6859",173744,8,3135499,10121165,"500 CANYON RIDGE DR",0,0,0,0,0,2016-01-18,18,"Mon","Jan",2016,1,5,1,8,1
"6860",145109,1,3120573,10060340,"2323 TOWN LAKE CIR",0,1,0,1,1,2014-03-21,21,"Fri","Mar",2014,1,5,1,11,1
"6861",157131,3,3124731,10107166,"1305 W RUNDBERG LN",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,8,1
"6862",174529,8,3135499,10121165,"500 CANYON RIDGE DR",0,1,0,0,0,2016-06-20,20,"Mon","Jun",2016,1,5,1,8,1
"6863",149488,0,3128893,10090071,"6307 CAMERON RD",0,0,0,0,0,2014-07-15,15,"Tue","Jul",2014,1,3,1,12,0
"6864",150062,2,3114209,10077981,"504 W 24TH ST",0,0,0,1,0,2014-07-31,31,"Thu","Jul",2014,1,5,1,5,1
"6865",172626,4,3121877,10064675,"2401 HOLLY ST",0,0,0,1,1,2016-03-18,18,"Fri","Mar",2016,1,2,1,6,1
"6866",162961,0,3105816,10042612,"800 BLOCK E WILLIAM CANNON DR",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,9,1
"6867",167645,12,3119211,10110490,"9315 MC NEIL RD",0,0,0,0,0,2015-10-22,22,"Thu","Oct",2015,1,3,1,3,1
"6868",173948,0,3118781,10061400,"1907 E RIVERSIDE DR",0,0,0,0,0,2016-05-12,12,"Thu","May",2016,1,2,1,11,1
"6869",174202,9,3121416,10074946,"1800 POQUITO ST",1,1,0,0,0,NA,NA,NA,NA,NA,1,2,1,6,1
"6870",174203,15,3121416,10074946,"1800 POQUITO ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,1,6,1
"6871",177067,14,3127048,10074220,"3100 E 12TH ST",0,1,0,0,0,2016-11-30,30,"Wed","Nov",2016,1,5,1,6,1
"6872",160904,7,3115980,10058043,"1700 E OLTORF ST",0,1,0,1,2,2015-05-27,27,"Wed","May",2015,1,3,1,11,1
"6873",168328,13,3140428,10079767,"6106 GARDEN VIEW DR",0,0,0,1,1,2015-11-12,12,"Thu","Nov",2015,1,2,1,6,1
"6874",150060,4,3116436,10070115,"S IH 35 SVRD SB / E 6TH ST",0,0,0,0,0,2014-07-31,31,"Thu","Jul",2014,1,5,5,10,1
"6875",176699,4,3122241,10127672,"3801 W PARMER LN",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,1,3,1
"6876",165485,4,3117764,10056344,"2336 DOUGLAS ST",0,0,0,0,0,2015-08-29,29,"Sat","Aug",2015,1,3,1,11,1
"6877",154499,12,3128406,10125116,"12520 ESPLANADE ST",0,0,0,0,0,2014-12-29,29,"Mon","Dec",2014,0,3,1,3,1
"6878",165990,14,3115233,10059006,"2200 S IH 35 SVRD SB",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,11,2
"6879",168346,6,3140428,10079767,"6106 GARDEN VIEW DR",0,1,0,1,2,2015-11-12,12,"Thu","Nov",2015,1,2,3,6,0
"6880",169065,13,3115886,10070835,"700 BLOCK NECHES ST",0,0,0,0,0,2015-11-24,24,"Tue","Nov",2015,1,2,1,10,1
"6881",150279,20,3109831,10070976,"1100 W CESAR CHAVEZ ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,5,1
"6882",175216,9,3130949,10094309,"7610 CAMERON RD",1,1,0,1,1,2016-08-14,14,"Sun","Aug",2016,1,2,1,12,1
"6883",175285,9,3130949,10094309,"7610 CAMERON RD",0,1,0,1,2,2016-08-14,14,"Sun","Aug",2016,1,2,1,12,1
"6884",150260,11,3109831,10070976,"1100 W CESAR CHAVEZ ST",1,0,0,1,0,NA,NA,NA,NA,NA,1,5,1,5,1
"6885",176057,5,3135985,10117220,"12151 N IH 35 SVRD NB",0,0,0,1,0,2016-09-26,26,"Mon","Sep",2016,1,5,1,8,1
"6886",176213,4,3135985,10117220,"12151 N IH 35 SVRD NB",0,0,0,1,2,2016-09-26,26,"Mon","Sep",2016,1,5,1,8,1
"6887",168648,17,3115886,10070835,"700 BLOCK NECHES ST",0,0,0,0,0,2015-11-24,24,"Tue","Nov",2015,1,2,1,10,1
"6888",169087,8,3115886,10070835,"700 BLOCK NECHES ST",0,0,0,1,2,2015-11-24,24,"Tue","Nov",2015,1,2,1,10,1
"6889",174249,7,3121416,10074946,"1800 POQUITO ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,2,1,6,1
"6890",176468,21,3109212,10039125,"6906 TRENDAL LN",0,1,0,0,0,2016-10-22,22,"Sat","Oct",2016,1,3,1,9,1
"6891",174250,9,3121416,10074946,"1800 POQUITO ST",0,1,0,1,1,NA,NA,NA,NA,NA,1,2,1,6,1
"6892",176892,10,3125491,10094907,"614 E ST JOHNS AVE",0,1,0,0,0,NA,NA,NA,NA,NA,0,5,1,12,1
"6893",158141,3,3121104,10110443,"9500 METRIC BLVD",0,1,0,1,1,2015-03-31,31,"Tue","Mar",2015,1,2,1,8,1
"6894",175075,1,3117268,10045494,"4711 NUCKOLS CROSSING RD",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,9,1
"6895",159375,6,3121692,10055203,"2425 CROMWELL CIR",0,1,0,1,1,2015-04-25,25,"Sat","Apr",2015,1,5,1,11,1
"6896",175398,0,3096536,10030614,"321 ANGEL OAK ST",0,0,0,0,0,2016-08-22,22,"Mon","Aug",2016,0,5,1,9,0
"6897",176442,4,3109212,10039125,"6906 TRENDAL LN",0,1,0,0,0,2016-10-22,22,"Sat","Oct",2016,1,3,1,9,1
"6898",176443,7,3109212,10039125,"6906 TRENDAL LN",0,1,0,0,0,2016-10-22,22,"Sat","Oct",2016,1,3,1,9,1
"6899",176484,12,3109212,10039125,"6906 TRENDAL LN",0,1,0,0,0,2016-10-22,22,"Sat","Oct",2016,1,3,1,9,1
"6900",153564,2,3124829,10087660,"5400 N IH 35 NB",0,0,0,0,1,2014-11-15,15,"Sat","Nov",2014,1,2,4,12,1
"6901",148119,9,3136802,10124630,"701 CENTER RIDGE DR",0,0,0,1,1,NA,NA,NA,NA,NA,1,2,1,8,1
"6902",150264,6,3109831,10070976,"1100 W CESAR CHAVEZ ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,5,1
"6903",150265,0,3132706,10074466,"1163 NICKOLS AVE",0,0,0,1,0,2014-06-26,26,"Thu","Jun",2014,0,5,1,6,0
"6904",176140,5,3135985,10117220,"12151 N IH 35 SVRD NB",0,0,0,0,0,2016-09-26,26,"Mon","Sep",2016,1,5,1,8,1
"6905",149069,5,3127856,10084304,"1660 E 51ST ST",1,1,0,1,1,2014-06-30,30,"Mon","Jun",2014,1,2,2,12,1
"6906",156863,7,3119754,10054915,"2450 WICKERSHAM LN",0,1,0,0,0,2015-02-26,26,"Thu","Feb",2015,1,5,1,11,1
"6907",153560,1,3111127,10055473,"521 WOODWARD ST",0,0,0,0,0,2014-11-15,15,"Sat","Nov",2014,1,2,1,7,1
"6908",152910,7,3117292,10045926,"4600 NUCKOLS CROSSING RD",0,1,0,0,0,2014-09-16,16,"Tue","Sep",2014,1,2,6,9,0
"6909",168722,14,3115886,10070835,"700 BLOCK NECHES ST",0,0,0,0,0,2015-11-24,24,"Tue","Nov",2015,1,2,1,10,1
"6910",164081,23,3116612,10070581,"700 E 7TH ST",0,0,0,0,0,2015-07-28,28,"Tue","Jul",2015,1,2,5,10,0
"6911",172358,7,3116085,10070257,"600 RED RIVER ST",0,0,0,0,0,2016-03-13,13,"Sun","Mar",2016,1,2,1,10,1
"6912",156865,5,3119754,10054915,"2450 WICKERSHAM LN",0,0,0,0,0,2015-02-26,26,"Thu","Feb",2015,1,5,1,11,1
"6913",174564,4,3135499,10121165,"500 CANYON RIDGE DR",0,0,0,1,1,2016-06-20,20,"Mon","Jun",2016,1,5,1,8,1
"6914",174530,11,3135499,10121165,"500 CANYON RIDGE DR",0,0,0,0,0,2016-06-20,20,"Mon","Jun",2016,1,5,1,8,1
"6915",165222,8,3133030,10060163,"513 THOMPSON LN",0,0,0,0,0,2015-08-24,24,"Mon","Aug",2015,1,2,1,11,1
"6916",165223,11,3133030,10060163,"513 THOMPSON LN",1,0,0,0,0,2015-08-24,24,"Mon","Aug",2015,1,2,1,11,1
"6917",164881,13,3117652,10103772,"8007 BURNET RD",0,1,0,1,1,2015-08-14,14,"Fri","Aug",2015,1,3,1,12,1
"6918",173404,5,3141933,10112339,"12041 DESSAU RD",0,1,0,0,0,2016-04-10,10,"Sun","Apr",2016,1,3,1,8,1
"6919",146051,14,3133080,10085076,"5709 EXETER DR",1,0,0,0,0,2014-04-13,13,"Sun","Apr",2014,1,3,1,12,1
"6920",146104,19,3133080,10085076,"5709 EXETER DR",1,0,0,0,0,2014-04-13,13,"Sun","Apr",2014,1,3,1,12,1
"6921",146103,4,3133080,10085076,"5709 EXETER DR",1,0,0,0,0,2014-04-13,13,"Sun","Apr",2014,1,3,1,12,1
"6922",174787,12,3127959,10106038,"9422 N LAMAR BLVD",0,1,0,0,0,NA,NA,NA,NA,NA,1,2,1,8,1
"6923",175074,1,3117268,10045494,"4711 NUCKOLS CROSSING RD",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,9,1
"6924",172350,16,3116085,10070257,"600 RED RIVER ST",1,0,0,0,0,2016-03-13,13,"Sun","Mar",2016,1,2,5,10,3
"6925",158727,13,3132368,10066769,"5909 BOLM RD",0,1,0,1,1,2015-04-14,14,"Tue","Apr",2015,1,3,1,6,1
"6926",158781,10,3132368,10066769,"5909 BOLM RD",0,0,0,0,0,2015-04-14,14,"Tue","Apr",2015,1,3,1,6,1
"6927",170436,8,3125982,10069391,"902 LINDEN ST",0,0,0,0,0,2016-01-18,18,"Mon","Jan",2016,0,3,1,6,1
"6928",176470,9,3109212,10039125,"6906 TRENDAL LN",1,1,0,0,0,2016-10-22,22,"Sat","Oct",2016,1,3,1,9,1
"6929",154081,4,3115952,10070759,"500 BLOCK E 7TH ST",0,0,0,0,0,2014-12-11,11,"Thu","Dec",2014,1,2,5,10,1
"6930",155539,5,3122407,10070706,"1100 BLOCK POQUITO ST",0,0,0,0,0,2015-01-28,28,"Wed","Jan",2015,1,2,1,6,1
"6931",176084,5,3135985,10117220,"12151 N IH 35 SVRD NB",1,1,0,0,0,2016-09-26,26,"Mon","Sep",2016,0,2,1,8,1
"6932",158883,13,3132368,10066769,"5909 BOLM RD",1,0,0,0,0,2015-04-14,14,"Tue","Apr",2015,1,3,1,6,1
"6933",147499,21,3153403,10109688,"12412 TAY TER",0,0,0,0,0,2014-05-21,21,"Wed","May",2014,1,2,1,6,1
